Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
24_RT,6,Q1,Sign,LeftBend,3,3.0,3.0,1,1,1,0,72,1,0,0.0,0.0,0,0,5.0,0.0,0.326,0,0,0.0,0.0,0.0,0.0,0.993,0.6407,0.0,0.0,2744.1,4413.38,1.9,1.5,0.993,0.6407,0.105,0.11,1.0,0.98,0.822,0.109,0.00018,0.01465,0.4,0.653,25.5,25.5,1,3.064,3,0,42.980000000000004,219.23955613577024,0.331,0.94,0.552,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164,0.6932114882506528,External_Hazard,Not_Applicable,0.0,0,0.326,0,0.0,0.0,-0.35229999999999995,0.0,1669.2800000000002,-0.3999999999999999,-0.35229999999999995,0.0050000000000000044,-0.020000000000000018,-0.713,0.01447,0.253,0.0,176.25955613577025,0.609,-0.552,0.0,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,-0.1231885117493472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
24_RT,6,Q2,Speed,Speed3,7,3.0,3.0,1,1,1,0,72,1,0,24.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9919,0.0,0.0,2207.26,2485.98,1.4,2.1,1.0,0.9919,0.142,0.05,2.6,3.16,0.891,0.323,0.0,7e-05,0.2,0.0,42.7,48.3,1,1.9,7,0,326.714,387.67894736842106,0.0,0.159,0.0,0.0,0.0,0.0,0.11,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,0.296,0.0,0.0,0.041,0.8116,0.8773684210526316,External_Hazard,Not_Applicable,-24.0,0,0.0,0,0.0,0.0,-0.008099999999999996,0.0,278.7199999999998,0.7000000000000002,-0.008099999999999996,-0.09199999999999998,0.56,-0.5680000000000001,7e-05,-0.2,5.599999999999994,60.964947368421065,0.159,0.0,0.0,-0.077,0.0,0.0,0.0,-0.536,-0.296,0.041,0.06576842105263159,0.0,0.0,0.0,5.0,0.0,0.0,0.132,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2899.43,0.8,1.0,0.127,0.0,0.102,0.0,0.0,0.0,0.658,0.0,0.032,0.0,13.0,2.6,2692.98,0.259,0.0,0.4,64.0,1.0,3.064,3.0,0.0,0
24_RT,6,Q3,Animal,Sheep,1,3.0,3.0,1,1,1,0,72,1,0,24.0,31.91,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.7565,0.9919,0.0,0.0,2926.97,1729.39,3.1,4.1,-0.7234,-0.9919,0.219,0.177,1.8,3.19,0.534,0.016,0.18027,1e-05,0.2,0.0,0.0,0.0,0,1.88,1,1,162.37,199.2553191489362,0.0,0.626,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.669,0.0,0.0,0.0,0.0,0.0,0.8661999999999999,0.527659574468085,External_Hazard,Not_Applicable,7.91,0,-0.4,0,-0.2,0.0,0.23540000000000005,0.0,-1197.5799999999997,0.9999999999999996,-0.26849999999999996,-0.04200000000000001,1.39,-0.518,-0.18026,-0.2,0.0,36.88531914893619,0.626,0.0,0.069,0.0,0.0,0.0,0.193,-0.669,0.0,0.0,-0.3385404255319149,2.0,24.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.872,0.0,0.0,0.0,0.0,0.2,0.0,0.6168,0.0,3061.05,2.4,-0.2452,0.159,0.0,0.0,0.0,0.0,0.0,0.972,0.0,0.037,0.0,12.0,2.4,1538.85,0.81,0.43211,0.4,0.0,1.0,1.9,7.0,0.0,0
25_RT,6,Q1,Sign,LeftBend,4,47.0,0.0,5,3,0,0,57,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8405,1.0,0.0,0.0,1907.86,2314.15,2.1,1.3,0.8405,1.0,0.113,0.205,1.0,3.87,0.157,0.237,0.01478,0.0,0.2,0.553,28.4,0.0,1,1.809,4,0,67.654,342.4156992813709,0.391,0.371,1.078,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061999999999999,0.6887783305693753,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.15949999999999998,0.0,406.2900000000002,-0.8,0.15949999999999998,0.09199999999999998,2.87,0.07999999999999999,-0.01478,0.35300000000000004,-28.4,274.7616992813709,-0.020000000000000018,-0.8860000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01742166943062462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
25_RT,6,Q2,Speed,Speed3,7,47.0,0.0,5,3,0,0,57,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.9422,1.0,0.0,0.0,1532.26,2914.23,1.9,3.7,0.9422,1.0,0.188,0.288,1.2,2.63,0.335,0.185,0.00654,0.0,0.6,0.0,27.1,0.0,1,1.524,7,0,50.983999999999995,374.3766404199475,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9376640419947507,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.05779999999999996,0.0,1381.97,1.8000000000000003,0.05779999999999996,0.09999999999999998,1.43,-0.15000000000000002,-0.00654,-0.6,-27.1,323.3926404199475,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06233595800524927,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9519,0.0,1580.69,2.0,0.9519,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,450.5,0.341,0.00768,0.6,46.0,1.0,1.809,4.0,0.0,1
25_RT,6,Q3,Animal,Sheep,7,47.0,0.0,5,3,0,0,57,0,1,0.0,0.0,0,0,5.0,0.4,0.0,1,0,0.2,0.0,0.0,0.0,0.8939,0.9455,0.0,0.0,1617.27,1457.87,2.9,2.9,-0.8924,-0.9455,0.115,0.163,1.2,0.8,0.185,0.021,0.06937,0.00078,0.2,0.0,18.1,17.2,1,1.244,7,0,60.198,33.17524115755627,0.0,0.741,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743999999999999,0.40434083601286175,External_Hazard,Not_Applicable,0.0,0,-0.4,-1,-0.2,0.0,0.05159999999999998,0.0,-159.4000000000001,0.0,-0.053100000000000036,0.048,-0.3999999999999999,-0.164,-0.06859,-0.2,-0.9000000000000021,-27.02275884244373,0.741,0.0,0.0,-0.128,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700591639871382,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792,0.0,1.0,0.2,0.0,0.853,0.0,2188.31,3.2,-0.619,0.112,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.031,7.0,1.4,669.38,0.442,0.41961,0.4,18.1,1.0,1.524,7.0,0.0,0
26_RT,6,Q1,Sign,LeftBend,7,6.0,9.0,1,1,0,0,76,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8156,0.732,0.0,0.0,2050.93,2031.88,2.4,2.4,0.8156,0.732,0.147,0.239,1.6,2.52,0.166,0.168,0.03263,0.00167,0.2,0.0,11.8,0.0,1,1.191,7,0,125.73599999999999,162.11586901763224,0.317,0.144,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.5079999999999999,0.8790931989924434,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.08360000000000001,0.0,-19.049999999999727,0.0,-0.08360000000000001,0.092,0.9199999999999999,0.0020000000000000018,-0.030959999999999998,-0.2,-11.8,36.379869017632245,-0.17300000000000001,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103,0.37109319899244353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
26_RT,6,Q2,Speed,Speed3,4,6.0,9.0,1,1,0,0,76,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.927,0.9423,0.0,0.0,2674.89,2287.61,2.2,2.5,0.927,0.9423,0.16,0.125,1.8,2.66,0.179,0.014,0.00931,0.00069,0.0,0.0,0.0,0.0,1,1.506,4,0,364.17600000000004,277.65604249667996,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.226,0.0,0.359,0.0,0.0,0.194,0.8428000000000001,0.848605577689243,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.01529999999999998,0.0,-387.27999999999975,0.2999999999999998,0.01529999999999998,-0.035,0.8600000000000001,-0.16499999999999998,-0.008620000000000001,0.0,0.0,-86.51995750332009,0.034,0.0,0.0,0.0,0.0,-0.201,0.0,-0.226,-0.359,0.194,0.005805577689242947,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.9551,0.0,2404.02,2.2,0.9551,0.121,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.378,0.0,9.0,1.8,987.86,0.402,0.00694,0.6,23.9,1.0,1.191,7.0,0.0,0
26_RT,6,Q3,Animal,Sheep,4,6.0,9.0,1,1,0,0,76,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2534.23,4490.4,1.8,2.1,-1.0,-1.0,0.09,0.183,1.2,1.49,0.14,0.125,0.0,0.0,0.4,0.0,39.4,0.0,1,1.344,4,0,130.988,393.62351190476187,1.275,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.511,0.0,0.0,0.0,0.0,0.0,0.4568,0.42559523809523814,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1956.1699999999996,0.30000000000000004,0.0,0.093,0.29000000000000004,-0.015000000000000013,0.0,-0.4,-39.4,262.63551190476187,-0.5029999999999999,0.0,0.0,0.0,0.0,0.0,-0.93,-0.511,0.0,0.0,-0.031204761904761846,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.733,0.0,2752.51,2.0,-0.2566,0.113,0.0,0.0,0.0,0.0,0.0,0.511,0.0,0.0,0.0,10.0,2.0,1297.7,0.135,0.55786,0.6,23.1,1.0,1.506,4.0,0.0,0
27_RT,6,Q1,Sign,LeftBend,2,12.0,20.0,2,3,5,0,64,0,1,0.0,0.0,0,0,5.0,0.2,0.194,0,0,0.0,0.194,0.0,0.0,0.7891,0.9634,0.0,0.0,2492.18,2818.62,2.3,1.7,0.7891,0.9634,0.139,0.113,1.8,1.55,0.054,0.115,0.03264,0.00707,0.0,0.0,0.0,0.0,1,5.155,2,0,248.728,305.90688651794375,0.0,0.257,0.386,0.76,0.0,0.0,0.0,0.04,0.0,0.102,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.199,0.033,0.8506,0.7687681862269641,External_Hazard,Not_Applicable,0.0,0,-0.006000000000000005,0,0.194,0.0,0.1743,0.0,326.44000000000005,-0.5999999999999999,0.1743,-0.02600000000000001,-0.25,0.061000000000000006,-0.025570000000000002,0.0,0.0,57.17888651794374,0.257,0.374,0.0,0.04,0.102,0.0,0.0,-0.162,0.0,-0.166,-0.08183181377303594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
27_RT,6,Q2,Speed,Speed3,7,12.0,20.0,2,3,5,0,64,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8212,1.0,0.0,0.0,3459.32,2589.06,1.8,1.5,0.8212,1.0,0.122,0.099,1.4,1.62,0.038,0.01,0.04628,0.0,0.0,0.0,0.0,0.0,1,1.236,7,0,414.1,225.08899676375404,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.0,0.262,0.0,0.0,0.0,0.7886,0.7936893203883495,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.17879999999999996,0.0,-870.2600000000002,-0.30000000000000004,0.17879999999999996,-0.022999999999999993,0.2200000000000002,-0.027999999999999997,-0.04628,0.0,0.0,-189.01100323624598,0.255,0.0,0.0,0.0,0.0,0.0,0.0,-0.795,-0.262,0.0,0.0050893203883495275,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,1.324,0.0,0.0,0.0,0.0,0.2,0.0,0.7999,0.0,3641.7,1.6,0.7999,0.125,0.0,0.0,0.064,0.0,0.036,1.422,0.0,0.0,0.0,9.0,1.8,2603.48,0.039,0.04135,0.0,0.0,1.0,5.155,2.0,0.0,0
27_RT,6,Q3,Animal,Sheep,7,12.0,20.0,2,3,5,0,64,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.968,0.5707,0.0,0.0,2180.03,1917.22,2.0,1.8,-0.968,-0.5707,0.112,0.125,1.6,1.31,0.008,0.006,0.004,0.0046,0.0,0.0,0.0,0.0,1,1.523,7,0,168.69,91.03742613263297,0.542,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.5658,0.38870650032829934,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.3973,0.0,-262.8100000000002,-0.19999999999999996,0.3973,0.012999999999999998,-0.29000000000000004,-0.002,0.0005999999999999998,0.0,0.0,-77.65257386736702,0.389,0.0,0.0,0.0,0.0,0.0,-0.899,-0.73,0.0,0.0,-0.17709349967170063,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.98,0.0,0.0,0.324,0.0,0.0,0.98,0.0,0.0,0.0,0.7629,0.0,2569.04,1.6,0.2206,0.122,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,0.591,11.0,2.2,1606.02,0.052,0.62877,0.0,0.0,1.0,1.236,7.0,0.0,0
28_RT,6,Q1,Sign,LeftBend,5,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.6,0.0,0.0,0.0,0.8611,0.8262,0.0,0.0,3494.02,2350.5,2.4,2.0,0.8611,0.8262,0.153,0.113,1.8,2.38,0.102,0.016,0.00994,0.00019,0.0,0.0,0.0,0.0,1,1.26,5,0,306.68600000000004,239.83333333333334,0.868,0.272,0.733,0.125,0.0,0.0,0.0,0.0,1.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.458,0.6849206349206349,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.6,0.0,-0.03489999999999993,0.0,-1143.52,-0.3999999999999999,-0.03489999999999993,-0.039999999999999994,0.5799999999999998,-0.086,-0.00975,0.0,0.0,-66.85266666666669,-0.596,-0.608,0.0,0.0,-1.077,0.0,0.0,0.0,0.0,-0.032,0.2269206349206349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
28_RT,6,Q2,Speed,Speed3,7,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8896,0.968,0.0,0.0,3167.72,3625.76,2.2,2.2,0.8896,0.968,0.137,0.15,1.6,3.16,0.011,0.002,0.02907,0.00028,0.0,0.0,0.0,0.0,1,1.265,7,0,224.32600000000002,497.4703557312253,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397,0.139,0.0,0.0,0.7205999999999999,0.5027667984189723,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.07840000000000003,0.0,458.0400000000004,0.0,0.07840000000000003,0.012999999999999984,1.56,-0.009,-0.02879,0.0,0.0,273.1443557312253,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.258,0.0,-0.2178332015810276,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8616,0.0,2308.05,2.1,0.8616,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,596.7,0.031,0.03537,0.0,0.0,1.0,1.26,5.0,0.0,0
28_RT,6,Q3,Animal,Sheep,6,5.0,0.0,1,4,0,0,47,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7581,0.9783,0.0,0.0,2561.53,4739.49,2.5,2.4,-0.7581,-0.9783,0.133,0.129,1.2,0.75,0.008,0.0,0.05697,0.00033,0.0,0.0,0.0,0.0,1,1.328,6,0,128.134,223.9683734939759,0.414,1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8242,0.18072289156626503,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.22019999999999995,0.0,2177.9599999999996,-0.10000000000000009,-0.22019999999999995,-0.0040000000000000036,-0.44999999999999996,-0.008,-0.05664,0.0,0.0,95.8343734939759,0.6740000000000002,0.0,0.0,0.0,0.0,-0.195,-0.27,0.0,0.0,0.0,-0.643477108433735,0.0,0.0,0.0,5.0,0.2,0.0,0.526,0.264,0.0,0.0,0.0,0.0,0.304,0.214,0.0,0.2,0.0,0.6451,0.0,3028.83,2.4,-0.4153,0.136,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.195,0.183,10.0,2.0,1317.83,0.01,0.34445,0.0,0.0,1.0,1.265,7.0,0.0,0
29_RT,6,Q1,Sign,LeftBend,7,26.5,0.0,3,4,0,0,84,0,1,0.0,0.0,0,0,5.0,0.6,0.396,0,0,0.6,0.0,0.0,0.0,0.7649,0.9884,0.0,0.0,2948.63,3038.89,2.4,2.5,0.7649,0.9884,0.174,0.126,1.6,3.16,0.393,0.1,0.03618,0.0007,0.0,0.0,0.0,0.0,1,2.528,7,0,228.48000000000002,457.10838607594934,0.0,0.165,0.0,0.134,0.0,0.0,0.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.237,0.8004,0.7879746835443038,External_Hazard,Not_Applicable,0.0,0,-0.20399999999999996,0,-0.6,0.0,0.22349999999999992,0.0,90.25999999999976,0.10000000000000009,0.22349999999999992,-0.04799999999999999,1.56,-0.29300000000000004,-0.03548,0.0,0.0,228.62838607594932,0.165,0.134,0.0,0.0,-0.792,0.0,0.0,0.0,0.0,0.031,-0.012425316455696223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
29_RT,6,Q2,Speed,Speed3,7,26.5,0.0,3,4,0,0,84,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8518,1.0,0.0,0.0,1538.55,2213.2,2.5,2.1,0.8518,1.0,0.156,0.109,1.4,1.71,0.068,0.049,0.04008,0.0,0.0,0.0,0.0,0.0,1,1.752,7,0,62.879999999999995,155.96461187214612,0.0,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.194,0.536,0.0,0.103,0.9612,0.19520547945205485,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.1482,0.0,674.6499999999999,-0.3999999999999999,0.1482,-0.047,0.31000000000000005,-0.019000000000000003,-0.04008,0.0,0.0,93.08461187214613,0.608,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.342,0.103,-0.7659945205479453,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8518,0.0,1538.55,2.5,0.8518,0.157,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,7.0,1.4,314.4,0.07,0.04009,0.0,0.0,1.0,2.528,7.0,0.0,0
